265万元,129m²,2.05万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽10m/层高5m/进深11m,其他,南京西路商铺,"办公,居民,旅游","静安区 北京西路
                上海市静安区石门一路267号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
300万元,63m²,4.76万/m²,二手商铺,购物百货中心-临街,1层/共1层,经营中,面宽9m/层高5m/进深7m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
7980万元,1020m²,7.82万/m²,二手商铺,商业街店铺-临街,1层/共3层,经营中,面宽99m/层高5.5m/进深9m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 北京西路
                南京西路589号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.21km'], ['地铁12号线', 'B', '南京西路', '距离1.09km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.94km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.03km']]"
420万元,71m²,5.92万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽7m/层高4.5m/进深10m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.51km'], ['地铁2号线; 地铁7号线', 'B', '静安寺', '距离0.79km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.35km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.82km']]"
350万元,84m²,4.17万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽9m/层高4.5m/进深9m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
3000万元,1300m²,2.31万/m²,二手商铺,社区底商-临街,1层至2层/共3层,空置中,面宽40m/层高5m/进深32.5m,,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
268万元,37m²,7.24万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽7m/层高4m/进深5m,生活服务,沪太路商铺,居民,"静安区 彭浦
                沪太路/广中西路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁7号线', 'A', '大华三路', '距离0.84km'], ['地铁7号线', 'B', '新村路', '距离1.29km']]","[['上海市静安区灵石路737弄31乙', 'A', '联华超市(万荣小区东南)', '距离1.48km'], ['大场镇沪太路1507号3楼', 'B', '新华唐帝国', '距离1.53km']]"
900万元,308.45m²,2.92万/m²,二手商铺,商业街店铺-临街,1层/共1层,空置中,面宽30m/层高5.5m/进深9m,餐饮美食,静安寺步行街,"办公,居民,旅游","静安区 静安寺
                南京西路1678弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.18km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.18km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.25km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.28km']]"
95万元,54m²,1.76万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽8m/层高4.8m/进深9m,餐饮美食,万航渡路商铺,"办公,旅游,居民","静安区 静安寺
                万航渡路8号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
150万元,45m²,3.33万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽4.5m/层高5m/进深9m,百货超市,南京西路公馆商铺,"办公,旅游,居民","静安区 静安寺
                南京西路2068号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
255万元,65m²,3.92万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高4.5m/进深10m,餐饮美食,静安寺,,"静安区 静安寺
                江杨南路/保德路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁3号线', 'A', '殷高西路', '距离1.59km'], ['地铁1号线', 'B', '共康路', '距离2.02km']]","[['上海市宝山区江杨南路1518号-24', 'A', '江杨钢材现货市场', '距离1.66km'], ['上海市宝山区虎林路218号', 'B', '沪坤生活超市(虎林店)', '距离1.80km']]"
78万元,24m²,3.25万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高3m/进深4m,餐饮美食,,"办公,学生,居民","静安区 延长路
                上海大学(延长校区)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.53km'], ['地铁1号线', 'B', '上海马戏城', '距离0.67km']]","[['广灵四路226号', 'A', '联华超市(广灵店)', '距离1.33km'], ['上海市静安区俞泾港路1-11号', 'B', '大润发(平型关店)', '距离1.35km']]"
140万元,68.32m²,2.05万/m²,商铺新盘,社区底商-临街,1层/共1层,经营中,面宽8m/层高5.5m/进深8m,百货超市,南京西路商铺,"办公,居民,学生","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
112.8万元,20m²,5.64万/m²,二手商铺,临街门面-临街,1层/共2层,经营中,面宽4m/层高4.5m/进深6m,百货超市,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.06km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.14km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.12km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.19km']]"
801.9万元,139.61m²,5.74万/m²,二手商铺,社区底商-临街,,空置中,面宽16m/层高5.6m/进深8m,餐饮美食,南京西路商铺,"办公,旅游,居民","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
118万元,57m²,2.07万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽8.6m/层高4.8m/进深7.5m,餐饮美食,静安寺步行街,"办公,居民,旅游","静安区 静安寺
                南京西路1678弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.18km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.18km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.25km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.28km']]"
78万元,24m²,3.25万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽6m/层高3m/进深4m,餐饮美食,,"办公,学生,居民","静安区 延长路
                上海大学(延长校区)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.53km'], ['地铁1号线', 'B', '上海马戏城', '距离0.67km']]","[['广灵四路226号', 'A', '联华超市(广灵店)', '距离1.33km'], ['上海市静安区俞泾港路1-11号', 'B', '大润发(平型关店)', '距离1.35km']]"
620万元,102m²,6.08万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽10m/层高5.6m/进深10m,,南京西路,"办公,居民,学生","静安区 北京西路
                南京西路589号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.21km'], ['地铁12号线', 'B', '南京西路', '距离1.09km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.94km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.03km']]"
650万元,167.61m²,3.88万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽14.3m/层高5m/进深9.2m,餐饮美食,大宁国际商业广场,"办公,旅游,居民","静安区 延长路
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
,,,,,,,,,,,,[],[],[]
450万元,120m²,3.75万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽12m/层高5m/进深10m,,南京西路/茂名北路(路口),"办公,居民,旅游","静安区 南京西路
                南京西路/茂名北路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.19km'], ['地铁13号线', 'B', '淮海中路', '距离1.18km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.13km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.87km']]"
1100万元,173m²,6.36万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽13m/层高5.09m/进深13.3m,,江苏路,"办公,旅游,居民","静安区 南京西路
                延安西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁2号线', 'A', '江苏路', '距离0.06km'], ['地铁11号线', 'B', '隆德路', '距离1.29km']]","[['东新路347号', 'A', '新西宫流行服饰礼品城', '距离2.22km'], ['长寿路393号昆仑商务中心', 'B', '新四百广场', '距离2.25km']]"
269万元,128m²,2.1万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽10m/层高4m/进深12m,,汶水路商铺,"办公,居民,学生","静安区 彭浦
                上海市静安区汶水路666-、668号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
3000万元,600m²,5万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽30m/层高7m/进深20m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
,,,,,,,,,,,,[],[],[]
140万元,39m²,3.59万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽8m/层高4.5m/进深4m,餐饮美食,,"办公,旅游,居民","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
600万元,118m²,5.08万/m²,二手商铺,商业街店铺-临街,1层/共2层,空置中,面宽12m/层高5.5m/进深9m,餐饮美食,,"办公,学生,居民","静安区 北京西路
                南京西路589号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.21km'], ['地铁12号线', 'B', '南京西路', '距离1.09km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.94km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.03km']]"
65万元,20m²,3.25万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽5m/层高4.5m/进深4m,餐饮美食,,"办公,旅游,居民","静安区 静安寺
                静安小亭麻辣烫(万航渡路店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.39km'], ['地铁11号线; 地铁2号线', 'B', '江苏路', '距离1.24km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.41km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.34km']]"
530万元,68m²,7.79万/m²,二手商铺,临街门面-临街,1层/共6层,经营中,面宽10m/层高5.5m/进深6.5m,餐饮美食,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
458万元,89m²,5.15万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽10m/层高5m/进深8m,,南京西路商铺,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.63km'], ['地铁2号线; 地铁7号线', 'B', '静安寺', '距离0.67km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.47km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.87km']]"
320万元,85.29m²,3.75万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽8m/层高5.5m/进深10m,餐饮美食,大宁国际商业广场(商业),"办公,旅游,居民","静安区 大宁
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
480万元,145m²,3.31万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽15m/层高5m/进深10m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.19km'], ['地铁12号线', 'B', '南京西路', '距离1.11km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.97km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.05km']]"
214万元,60m²,3.57万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽10.1m/层高5.09m/进深12.1m,餐饮美食,闻喜路,"办公,居民,学生","静安区 彭浦
                闻喜路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '彭浦新村', '距离0.03km'], ['地铁1号线', 'B', '共康路', '距离1.38km']]","[['上海市宝山区一二八纪念路968号', 'A', '万达广场(上海宝山店)', '距离1.91km'], ['上海市静安区保德路88号', 'B', '卜蜂莲花(保德店)', '距离2.25km']]"
78万元,42m²,1.86万/m²,二手商铺,购物百货中心-临街,1层/共1层,空置中,面宽6m/层高4.5m/进深6.8m,餐饮美食,大宁国际商业广场(商业),"办公,学生,居民","静安区 延长路
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
100万元,63m²,1.59万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽9m/层高5.5m/进深7m,餐饮美食,华山路商铺,"办公,居民,旅游","静安区 南京西路
                永和大王(乌鲁木齐中路店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.30km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离0.91km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.42km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.53km']]"
300万元,59.61m²,5.03万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽8m/层高4.3m/进深6m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 大宁
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
289万元,69m²,4.19万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽9m/层高5.5m/进深7m,餐饮美食,东方明珠大宁公寓商铺,"办公,学生,居民","静安区 大宁
                大宁路505弄,大宁路503弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '上海马戏城', '距离0.48km'], ['地铁1号线', 'B', '延长路', '距离0.73km']]","[['上海市静安区灵石路737弄31乙', 'A', '联华超市(万荣小区东南)', '距离1.32km'], ['上海市静安区俞泾港路1-11号', 'B', '大润发(平型关店)', '距离1.93km']]"
,,,,,,,,,,,,[],[],[]
125万元,28m²,4.46万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽4m/层高4.5m/进深7m,餐饮美食,久光百货(上海店),"办公,居民,旅游","静安区 静安寺
                久光百货(上海店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.16km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.21km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.19km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.21km']]"
220万元,58.41m²,3.77万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽8m/层高5m/进深7m,餐饮美食,静安寺步行街,"办公,居民,旅游","静安区 大宁
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
150万元,67.9m²,2.21万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽8m/层高4.5m/进深8m,百货超市,淮海中路1857弄小区商铺,"办公,旅游,居民","静安区 老北站
                淮海中路1857弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
1500万元,358.31m²,4.19万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽20m/层高5m/进深18m,餐饮美食,南京西路,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
610万元,178m²,3.43万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽15m/层高5m/进深11m,餐饮美食,大宁国际商业广场(商业),"办公,旅游,居民","静安区 延长路
                大宁国际商业广场","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
600万元,105m²,5.71万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽10m/层高4.5m/进深10m,餐饮美食,,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁12号线', 'A', '南京西路', '距离0.00km'], ['地铁13号线', 'B', '淮海中路', '距离0.99km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离0.25km'], ['上海市黄浦区进贤路134号(近茂名南路)', 'B', '茂隆(进贤路店)', '距离0.69km']]"
950万元,210m²,4.52万/m²,二手商铺,临街门面-临街,1层/共6层,经营中,面宽13m/层高5.1m/进深16m,百货超市,,,"静安区 静安寺
                南京西路公馆","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
500万元,130.2m²,3.84万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽9m/层高5.5m/进深14m,餐饮美食,大宁国际商业广场(商业),"办公,居民,旅游","静安区 延长路
                共和新路1878号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线', 'A', '延长路', '距离0.38km'], ['地铁1号线', 'B', '上海马戏城', '距离0.62km']]","[['上海市静安区俞泾港路1-11号', 'A', '大润发(平型关店)', '距离1.59km'], ['上海市静安区灵石路737弄31乙', 'B', '联华超市(万荣小区东南)', '距离1.67km']]"
1.59亿元,3590m²,4.43万/m²,二手商铺,商业街店铺-临街,1层/共6层,空置中,面宽40.9m/层高6m/进深73.8m,百货超市,静安寺步行街,"办公,居民,旅游","静安区 南京西路
                南京西路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线; 地铁7号线', 'A', '静安寺', '距离0.18km'], ['地铁1号线; 地铁7号线', 'B', '常熟路', '距离1.18km']]","[['上海市静安区南京西路1038号', 'A', '梅陇镇伊势丹(梅龙镇店)', '距离1.25km'], ['上海市静安区恒通路268号', 'B', '凯德星贸(恒通路店)', '距离2.28km']]"
